区域,RCOD,AD,RBOD,RTP,RTN,Wetsludge
华东地区,0.875793651,0.874324324,0.926981132,0.79537037,0.685614035,33.6
华东地区,0.843229167,0.944371585,0.88220339,0.834599156,0.83559322,177
华东地区,0,0,0,0,0,0
华东地区,0.842346939,0.954492754,0.898026316,0.898425197,0.755319149,2948
华东地区,0,0,0,0,0,0
华东地区,0,0,0,0,0,0
华东地区,0.907539683,0.989189189,0.937066667,0.894699647,0.755362319,3595
华东地区,0.869318182,0.991275964,0.9481,0.879216867,0.825111111,6404
华东地区,0.856875,0.993992537,0.946021505,0.874350649,0.800235294,7456
华东地区,0.918681319,0.966188811,0.970462963,0.952919708,0.694972067,4078
华东地区,0.839189189,0.903364486,0.941214286,0.854811715,0.654511278,1406
华东地区,0.905384615,0.971859649,0.968773585,0.934388186,0.735342466,3832
华东地区,0.930733945,0.989799197,0.959759036,0.897520661,0.786571429,316
华东地区,0.990306379,0.985423729,0.994421907,0.986740088,0.895153664,12302
华东地区,0.926300578,0.994779412,0.959333333,0.921518987,0.849890591,15557
华东地区,0.935365854,0.992429907,0.928222222,0.883333333,0.661464968,9674
华东地区,0.918566775,0.9734,0.937142857,0.807977208,0.751136364,7268
华东地区,0.898657718,0.981800766,0.955976331,0.853531599,0.658959538,6388
华东地区,0.908178439,0.985585938,0.90056338,0.931042129,0.668508287,12535
华东地区,0.914134276,0.983066038,0.903424658,0.901607717,0.6196875,13475
华东地区,0.923768116,0.986598639,0.950352113,0.954962779,0.785925926,15217
华东地区,0,0,0,0,0,0
华东地区,0.891280654,0.949349593,0.909047619,0.888920455,0.694186047,20245
华东地区,0.920215054,0.949426934,0.885046729,0.897650131,0.836046512,18227
华东地区,0.903047091,0.973736842,0.947244898,0.837662338,0.527705628,6453
华东地区,0.905519481,0.97418251,0.907291667,0.889667897,0.937135279,2931
华东地区,0.858984375,0.96155303,0.952317073,0.877366255,0.947632312,1571
华东地区,0.908139535,0.98607362,0.9544,0.757575758,0.726857143,2113
华东地区,0.868316832,0.976699219,0.974339623,0.906956522,0.877797513,5594
华东地区,0.869337979,0.95,0.976351351,0.925174825,0.667384615,40633
华东地区,0.908571429,0.952604502,0.9691,0.907590759,0.745566502,0
华东地区,0.908253968,0.947363344,0.97010101,0.916447368,0.742962963,30242
华东地区,0.875471698,0.982134387,0.984356436,0.974193548,0.781565657,4024
华东地区,0.884558824,0.988264463,0.960825688,0.919047619,0.901208459,4574
华东地区,0.90033557,0.980122324,0.933421053,0.898404255,0.647089947,20130
华东地区,0.921290323,0.981114983,0.9152,0.869565217,0.9628,7140
华东地区,0.906557377,0.947016949,0.918137255,0.893571429,0.706060606,6796
华东地区,0.815827338,0.966367925,0.901044776,0.850607287,0.834181818,5040
华东地区,0.925496689,0.975408805,0.954726027,0.921306818,0.713092551,10940
中部地区,0.916524217,0.962781065,0.985229885,0.990378007,0.861208267,9860
中部地区,0.891954023,0.973993399,0.97127451,0.924728261,0.646045198,7153
中部地区,0.955737705,0.989321267,0.990944206,0.966823161,0.79725777,35638
中部地区,0.94368231,0.991809211,0.983802817,0.951358025,0.69762533,41738
中部地区,0.963939394,0.97929368,0.978855721,0.973487544,0.73724605,31786
中部地区,0.95729443,0.985454545,0.993203463,0.979444444,0.781316348,83103
中部地区,0.923584906,0.974441489,0.946371681,0.926038781,0.740206186,3694
中部地区,0.90625,0.966890244,0.933565217,0.921203438,0.71954262,13845
中部地区,0.963541667,0.98875,0.99539749,0.981151832,0.785232068,107117
中部地区,0.952439024,0.990172414,0.994285714,0.953039832,0.651097179,9717
中部地区,0.920855615,0.98690566,0.988602151,0.876447876,0.66991404,11708
中部地区,0,0,0,0,0,0
中部地区,0.883856502,0.972040816,0.947663551,0.92293578,0.956934307,3916
中部地区,0,0,0,0,0,0
中部地区,0.925324675,0.972100592,0.94125,0.900682594,0.678869779,14722
中部地区,0.939296188,0.964131455,0.927333333,0.8765625,0.771065183,5735
中部地区,0.956721311,0.986795048,0.98451895,0.972611465,0.889828431,12000
中部地区,0.925870647,0.966734694,0.93625,0.898371336,0.605283019,30704
中部地区,0.952244898,0.913089431,0.96203252,0.967987487,0.78202765,33329
中部地区,0.872925764,0.852444444,0.91530303,0.871380471,0.751612903,1833
中部地区,0.813934426,0.89897561,0.807105263,0.536531365,0.601449275,716
中部地区,0.886231884,0.935211864,0.931221374,0.864251208,0.643231441,2218
中部地区,0.893072289,0.93420904,0.941217391,0.910895884,0.876775956,3208
中部地区,0.859509202,0.941519435,0.916727273,0.842040816,0.744857143,5188
中部地区,0.892340426,0.95964467,0.952109375,0.926685393,0.840695297,708
中部地区,0.896153846,0.952947761,0.955087719,0.882397959,0.606756757,27114
中部地区,0.918597561,0.977199074,0.973009709,0.88907563,0.831376147,7710
中部地区,0.928571429,0.961638514,0.986723549,0.975294118,0.872434916,4380
中部地区,0.903225806,0.95138756,0.961166667,0.893877551,0.711864407,1136
中部地区,0.929279279,0.960677966,0.960692308,0.894864048,0.763772455,2246
中部地区,0.911578947,0.957258065,0.9207,0.886467487,0.741166078,3428
中部地区,0.878064516,0.889068323,0.890375,0.9,0.726748971,2260
中部地区,0.88,0.917878788,0.850588235,0.783774834,0.719331742,3247
中部地区,0.888127854,0.984866071,0.956142857,0.869300912,0.715124153,2646
中部地区,0.8775,0.946292683,0.961403509,0.823809524,0.64965035,7472
中部地区,0.948209366,0.981013333,0.94971831,0.963419118,0.739393939,6235
中部地区,0.868627451,0.938318584,0.933018868,0.702314815,0.710150376,891
中部地区,0.952430556,0.918585859,0.95032967,0.904761905,0.614802632,22482
中部地区,0.81835443,0.924904943,0.90872093,0.901547988,0.809761905,3517
中部地区,0.948126801,0.84430303,0.9487,0.821643287,0.53745583,39685
中部地区,0.9,0.867972973,0.954,0.818320611,0.53625731,7959
中部地区,0.956119403,0.825298013,0.9463,0.944397463,0.682857143,12040
中部地区,0.892857143,0.956927711,0.904354839,0.876449275,0.579148936,1652
中部地区,0.906382979,0.938404669,0.936115108,0.883529412,0.718783069,3838
中部地区,0.878082192,0.978103448,0.930967742,0.72325,0.672307692,462
中部地区,0.928930818,0.955360825,0.955546218,0.823943662,0.675274725,3912
中部地区,0.942809365,0.896637168,0.92362069,0.88510274,0.457735849,9520
中部地区,0.869312169,0.945384615,0.953163265,0.908579882,0.647037037,2563
中部地区,0.881751825,0.939064748,0.949320388,0.926809651,0.702150538,2213
中部地区,0.886516854,0.944809524,0.957329545,0.910511364,0.801369863,4200
中部地区,0.873986486,0.53590604,0.866666667,0.696833773,0.495795796,4546
中部地区,0.898892989,0.952539683,0.924183673,0.897647059,0.74980695,4711
中部地区,0.909774436,0.956601671,0.937457627,0.901529052,0.810460993,9501
中部地区,0.896525097,0.962418953,0.957876106,0.900852273,0.729850746,5725
中部地区,0.825384615,0.973852459,0.959649123,0.63559322,0,4761
中部地区,0.846666667,0.863255814,0.903880597,0.632222222,0.355747126,199
中部地区,0.881276596,0.947951807,0.946336634,0.835897436,0.67628866,2476
中部地区,0.877593361,0.960192308,0.920583333,0.889925373,0.620588235,1907
中部地区,0.90861244,0.933377778,0.965625,0.834589041,0.544078947,21381
中部地区,0.930169492,0.969023569,0.953655172,0.907692308,0.636125654,20067
中部地区,0.85,0.887841727,0.941900826,0.483838384,0.723493976,8924
中部地区,0.871195652,0.977058824,0.899375,0.87,0.746666667,21296
中部地区,0.687341772,0.949737991,0.743,0.856741573,0.574796748,0
中部地区,0.890441176,0.951013514,0.92587156,0.9039801,0.63452381,5838
中部地区,0.893925234,0.972603774,0.912738095,0.924117647,0.698360656,5147
中部地区,0.925614035,0.865076923,0.903142857,0.915719064,0.699212598,9067
中部地区,0.662886598,0.892156863,0.888472222,0.787209302,0.71884058,1483
中部地区,0.882608696,0.956029412,0,0.931460674,0,5442
中部地区,0.90044843,0.946796875,0.970126582,0.89757085,0.565798046,23983
中部地区,0.938039216,0.932453988,0.932470588,0.957603687,0,5487
中部地区,0.920676692,0.869757576,0.922954545,0.958013544,0,1528
中部地区,0.886266094,0.915186916,0.908641975,0.889440994,0.549242424,9472
中部地区,0.867729084,0.926193353,0.9275,0.906910569,0.689225589,10410
中部地区,0.871666667,0.934713896,0.914141414,0.880932203,0.621052632,10416
中部地区,0.901759531,0.928571429,0.984848485,0.952102804,0.485714286,12588
中部地区,0.902857143,0.894241379,0,0.90777027,0,539
中部地区,0.937905237,0.938395904,0.96983871,0.92925,0.730769231,15944
中部地区,0.852752294,0.975153061,0.95969697,0.915673981,0.702267574,6068
中部地区,0.92,0.977764128,0.953435115,0.955239787,0.737447699,11446.5
中部地区,0,0,0,0,0,0
中部地区,0.844489796,0.952738854,0.881803279,0.916730769,0.764107884,441
中部地区,0,0,0,0,0,0
中部地区,0.856398104,0.930320285,0.907142857,0.893442623,0.706920415,3724
中部地区,0.88358209,0.946029963,0.924470588,0.911965812,0.783478261,4265
中部地区,0.835,0.93160804,0.855882353,0.911675127,0.879615385,86
中部地区,0,0,0,0,0,0
中部地区,0.920300752,0.974851259,0.957806452,0.940986717,0.740501792,29912
中部地区,0,0,0,0,0,0
中部地区,0.920903955,0.959373297,0.929920635,0.944293478,0.86414791,2293
中部地区,0,0,0,0,0,0
中部地区,0.886818182,0.956773163,0.905974026,0.940757238,0.776811594,1247
中部地区,0,0,0,0,0,0
中部地区,0,0,0,0,0,0
中部地区,0.938543897,0.959097387,0.93776699,0.912960894,0.957652903,12630
中部地区,0.949539171,0.961607565,0.982919255,0.960208817,0.80698152,25552
中部地区,0.859278351,0.94878882,0.915322581,0.927777778,0.752234637,2095
中部地区,0.826213592,0.867340426,0.9253125,0.919327731,0.804225352,2452
中部地区,0.889839572,0.962395833,0.940865385,0.953618421,0.933670034,6726
中部地区,0.888957055,0.984092827,0.920537634,0.936335404,0.737878788,19275
中部地区,0.843918919,0.968446602,0.863833333,0.932075472,0.803308824,1981
中部地区,0.834265734,0.965636364,0.940588235,0.876335878,0.428421053,3347
中部地区,0.830481283,0.971803279,0.982439024,0.927520436,0.655033557,3909
中部地区,0.911355311,0.973953488,0.954031414,0.93912037,0.859166667,18116
中部地区,0.892094862,0.96276699,0.925,0.87325228,0.609904153,3841
中部地区,0.915238095,0.945981308,0.918493151,0.878297872,0.679900744,3293
中部地区,0.862727273,0.936479592,0.918571429,0.81991342,0.524275362,2735
中部地区,0.867027027,0.949040404,0.865409836,0.868062827,0.75952381,4302
中部地区,0.883982684,0.943929712,0.915822785,0.917989418,0.681962865,3997
中部地区,0.852083333,0.967860465,0.942121212,0.857638889,0.51459854,29281
中部地区,0.948951049,0.986184971,0.914137931,0.884210526,0.472511848,10511
中部地区,0.938482385,0.898605341,0.944919786,0.801982379,0.865384615,1031
中部地区,0.943769968,0.920927536,0.924453782,0.904583333,0.744588745,3293
中部地区,0.87421875,0.926037736,0.892857143,0.620125786,0.605652174,1279
中部地区,0.882517483,0.940903614,0.941666667,0.536263736,0.845454545,1341
中部地区,0.941262136,0.84015748,0.910695187,0.743290043,0.670714286,4428
中部地区,0.948341232,0.976488889,0.916535433,0.891153846,0.511111111,2851
中部地区,0.891603053,0.931637931,0.931733333,0.866438356,0.592439863,3123
中部地区,0.870967742,0.55625,0.854385965,0.658426966,0,466
中部地区,0.89800995,0.890432692,0.952434211,0.691588785,0.739016393,4059
中部地区,0.898139535,0.946144578,0.904545455,0.905490196,0.732366071,15395
中部地区,0.907973422,0.96577957,0.958198198,0.942087542,0.845526839,1435
中部地区,0.895614035,0.94508982,0.901296296,0.903125,0.733481153,12825
中部地区,0.867630058,0.94905,0.890222222,0.840883978,0.582222222,1833
中部地区,0.888732394,0.911353712,0.912028986,0.914477212,0.769537815,221
中部地区,0.909053498,0.948393443,0.912592593,0.908411215,0.736077482,4860
中部地区,0.84502924,0.955028571,0.955109489,0.890980392,0.690523691,706
中部地区,0.905776173,0.955859649,0.940676692,0.916455696,0.726566416,7645
中部地区,0.909803922,0.935858209,0.951428571,0.96091954,0.744810127,3797
中部地区,0.929856115,0.972384342,0.952612613,0.921900826,0.810089021,900
中部地区,0.868613139,0.90125,0.966349206,0.892951542,0.589516129,1209
中部地区,0.905315615,0.933454545,0.94969697,0.951879699,0.873493976,5979
中部地区,0.890134529,0.947238494,0.950971429,0.893117409,0.752516411,3103
中部地区,0.874311927,0.91232,0.95481203,0.893214286,0.77943662,2497
中部地区,0.890234375,0.913229167,0.942426471,0.878521127,0.767759563,2383
中部地区,0.874528302,0.944109589,0.941217391,0.891333333,0.78990228,2172
中部地区,0.855701754,0.96953271,0.952727273,0.87979798,0.733333333,1830
中部地区,0.903690037,0.971076115,0.937605634,0.906914894,0.751374207,2281
中部地区,0.89673913,0.973479532,0.971557377,0.958227848,0.737027027,3864
中部地区,0.883842795,0.974096386,0.955877863,0.929710145,0.847689076,1662
中部地区,0.887951807,0.97476082,0.966774194,0.946822742,0.792954545,5136
中部地区,0.916987179,0.975662338,0.968507463,0.967173913,0.806046512,5265
中部地区,0.880334728,0.971294766,0,0,0,1268
中部地区,0.879439252,0.965410959,0.914492754,0.902439024,0.518552036,2926
中部地区,0.906766917,0.967172996,0.901304348,0.86244898,0.618892508,12732
中部地区,0.879439252,0.965410959,0.901884058,0.902439024,0.518552036,2926
中部地区,0.850505051,0.979372549,0.885,0.861471861,0.543319838,2863
中部地区,0.754216867,0.861348837,0.818409091,0.636875,0.511206897,556
中部地区,0.584615385,0.276276596,0.573076923,0.662068966,0.620967742,1396
中部地区,0.852419355,0.907625,0.90038961,0.776388889,0.755,1594
中部地区,0.878125,0.863333333,0.875789474,0.873029046,0.643389831,2891
中部地区,0.863333333,0.968882979,0.918032787,0.883908046,0.586764706,2915
中部地区,0.875903614,0.940885609,0.934057971,0.917802198,0.87752809,4249
中部地区,0.881675393,0.857008929,0.943459119,0.916321839,0.872274143,2764
中部地区,0.831067961,0.966009852,0.900632911,0.906287425,0.904693141,1120
中部地区,0.886507937,0.926238532,0.904482759,0.857236842,0.814144737,623
中部地区,0.866489362,0.968201893,0.91092437,0.781219512,0.545866667,1165
中部地区,0.898654709,0.956610169,0.940674157,0.865048544,0.725163399,8570
中部地区,0.90334728,0.936743119,0.936666667,0.951547988,0.782593857,26716
中部地区,0.858078603,0.87720339,0.945929204,0.560655738,0.858163265,542
中部地区,0.88699187,0.935690236,0.947260274,0.8975,0.806451613,4588
中部地区,0.851412429,0.944490566,0.933653846,0.774375,0.745035461,81
中部地区,0.903321033,0.91566787,0.933416667,0.841350211,0,4515
中部地区,0.91221374,0.957394366,0.921764706,0.863909774,0.661055276,5981
中部地区,0.9,0.93625,0.939338235,0.849019608,0.64301676,5900
中部地区,0.88173516,0.943569024,0.864852941,0.841558442,0.760750853,10471
中部地区,0.873300971,0.934453125,0.879866667,0.831914894,0.768,12600
中部地区,0.921130952,0.913577586,0.954160584,0.798181818,0.914028056,15932
中部地区,0.934482759,0.982437811,0.957545455,0.959055118,0.796303502,10691
中部地区,0.875555556,0.877135135,0.9145,0.855789474,0.695135135,737
中部地区,0.936111111,0.955221675,0.948429752,0.807317073,0,6524
中部地区,0.930813953,0.945025126,0.954495413,0.88986014,0,2989
中部地区,0.905625,0.979537572,0,0.914986376,0,2164
中部地区,0.892718447,0.842921811,0.915217391,0.899220779,0.65704918,3120
中部地区,0.878417266,0.948216374,0.930549451,0.9,0,6498
中部地区,0.940990991,0.955159011,0.979809524,0.912578616,0.990350877,3775
中部地区,0.914935065,0.923259669,0.920779221,0.890282132,0.598101266,4958
中部地区,0.884337349,0.953471503,0.912435897,0.869741697,0.945454545,4936
中部地区,0.9475,0.962707581,0.814814815,0.25,0.625,2696
中部地区,0.923489933,0.941421801,0.934864865,0.809883721,0.465145228,15875
中部地区,0.921192053,0.962441315,0.938761062,0.814534884,0.482572614,18299
中部地区,0.82238806,0.943611111,0.931034483,0.591304348,0.597076023,2645
中部地区,0.913043478,0.903968254,0.954482759,0.50877193,0.476,13398
中部地区,0.872327044,0.903040541,0.947746479,0.823267327,0.593888889,1681
中部地区,0.919125683,0.974224138,0.941538462,0.95412844,0.789893617,3017
中部地区,0.904371585,0.930640394,0.903506494,0.843396226,0.697233202,4528
中部地区,0.878409091,0.789635036,0.899305556,0.823144105,0.588839286,5346
中部地区,0.82826087,0.900542636,0.878,0.898076923,0.712883436,2929
中部地区,0.848780488,0.904972678,0.895344828,0.808609272,0.692276423,4799
中部地区,0.89922179,0.952738854,0.957333333,0.928125,0.55990099,33585
中部地区,0.867195767,0.839035088,0.871428571,0.822325581,0.430232558,5750
中部地区,0.908045977,0.975479452,0.959724771,0.937172775,0.595135135,342
中部地区,0.802777778,0.961728395,0.925490196,0.789864865,0.469740634,4673
中部地区,0.893367347,0.888385417,0.916842105,0.887068966,0.642753623,1810
中部地区,0.887222222,0.91681592,0.918026316,0.934117647,0.787878788,2625
中部地区,0.794520548,0.693621622,0.8125,0.6715,0.668560606,727
中部地区,0.887564767,0.783396226,0.929215686,0.747263682,0.579824561,4485
中部地区,0.743421053,0.755454545,0.805625,0.66097561,0.603783784,2003
中部地区,0.842675159,0.778444444,0.905666667,0.693373494,0.722680412,1978
中部地区,0.858950617,0.899503425,0.85840708,0.796788991,0.868909825,9.2
中部地区,0.869512195,0.973312102,0.868913043,0.673214286,0.919367589,16972
中部地区,0.844444444,0.791,0.891585366,0.779746835,0.777407407,1002
中部地区,0.866055046,0.963571429,0.93,0.783333333,0.747107438,1255
中部地区,0.919711538,0.940904523,0.929622642,0.869879518,0.749480969,4323
中部地区,0.810655738,0.739142857,0.804444444,0.6,0.6960199,30477
中部地区,0.833333333,0.968734177,0.587878788,0.788259109,0.903180212,30.6
中部地区,0.891304348,0.868983051,0.922241379,0.761885246,0.688215488,443
中部地区,0.798290598,0.848451613,0.913823529,0.749079755,0.674876847,54
中部地区,0.814615385,0.935144928,0.908529412,0.677192982,0.640425532,48
中部地区,0.808695652,0.847604167,0.82027027,0.770555556,0.654216867,4815
中部地区,0.845833333,0.860128866,0.849333333,0.81328125,0.767800454,3089
中部地区,0.7595,0.755174825,0.8,0.835660848,0.743863179,165
中部地区,0.866528926,0.81047619,0.879807692,0.900484262,0.814339623,314
中部地区,0.792814371,0.676190476,0.8,0.770631068,0.738095238,3.85
中部地区,0.844729345,0.878285052,0.906960784,0.9071991,0,8.45
中部地区,0.803418803,0.782462312,0.913609467,0.872765957,0.905389222,90.8
中部地区,0.765625,0.733333333,0.833333333,0.666666667,0.85,126
中部地区,0.775,0.789578313,0.908661417,0.77654321,0.916666667,25.5
中部地区,0.853278689,0.824704545,0.905882353,0.892857143,0.695890411,0.45
中部地区,0.907598039,0.919190283,0.982951807,0.9176,0.816296296,8594
中部地区,0.865116279,0.885248227,0.92411215,0.866847826,0.694135802,1070
中部地区,0.775652174,0.828461538,0.773913043,0.864444444,0.649444444,0
中部地区,0.781021898,0.837388889,0.893103448,0.830487805,0.762085308,1896
中部地区,0.794326241,0.828888889,0.888793103,0.804117647,0.767727273,736
中部地区,0.860330579,0.949859155,0.875428571,0.780487805,0.647008547,2768
中部地区,0.843902439,0.928235294,0.862777778,0.7936,0.637719298,2452
中部地区,0.871153846,0.912606061,0.966266667,0.896666667,0.636693548,4758
中部地区,0.845882353,0.919009009,0.910743802,0.8525,0.709722222,87869
中部地区,0.847659574,0.88797619,0.758484848,0.86554878,0.84295302,2232
中部地区,0.813888889,0.831145038,0.817297297,0.808547009,0.609090909,13949
中部地区,0.694505495,0.737635135,0.761666667,0.699173554,0.638738739,124
中部地区,0.776422764,0.797741935,0.819354839,0.737426901,0.697084548,636
中部地区,0.851875,0.897753304,0.798484848,0.796244131,0.852117264,297
中部地区,0.810714286,0.774935065,0.903076923,0.843274854,0.769747899,4460
中部地区,0.871238938,0.939694323,0.882823529,0.67755102,0.567647059,10881
中部地区,0.854054054,0.795965909,0.873333333,0.759898477,0.858181818,1309
中部地区,0.868867925,0.86360424,0.886238532,0.784,0.566481994,17647
中部地区,0.9025,0.831392405,0.929943503,0.791634981,0.693730408,2349
中部地区,0.788659794,0.928623853,0.844634146,0.861521253,0.59375,2938
中部地区,0.8025,0.743732394,0.803571429,0.726767677,0.643119266,5181
中部地区,0.895566502,0.83226087,0.913793103,0.884684685,0.569767442,19651
中部地区,0.827586207,0.907901786,0.865970149,0.820091324,0.694680851,12760
中部地区,0.820625,0.783197279,0.823728814,0.710810811,0.70880829,2933
中部地区,0.826775956,0.833727273,0.890266667,0.608074534,0.795419847,2915
中部地区,0.837288136,0.841160221,0.960888889,0.83853211,0.54507772,6099
中部地区,0.896335079,0.871587983,0.8936,0.817870722,0.583333333,9840
中部地区,0.916033755,0.979748744,0.946015625,0.952508361,0.875289575,3847
中部地区,0.78952381,0.665304348,0.935,0.572916667,0.692822967,333
中部地区,0.758518519,0.877702703,0.803333333,0.679133858,0.785333333,1876
中部地区,0.880090498,0.911188119,0.92220339,0.883221477,0.907090465,6136
中部地区,0.858638743,0.853197279,0.901168831,0.773891626,0.6225,19181
中部地区,0.897860963,0.913185185,0.90175,0.85520362,0.543888889,10999
中部地区,0.786826347,0.84375,0.833333333,0.623706897,0.4,10610
中部地区,0.823699422,0.7724,0.826229508,0.73490566,0.657268722,5090
中部地区,0.900990099,0.935046729,0.919901961,0.853313253,0.652336449,6666
中部地区,0.810638298,0.785945946,0.809772727,0.83625,0.704571429,3720
中部地区,0.864545455,0.901363636,0.8434,0.676190476,0.653246753,502
中部地区,0.904242424,0.846458333,0.882807018,0.757419355,0.417788462,797
中部地区,0.86,0.874198895,0.908902439,0.702298851,0.511904762,675
中部地区,0.883,0.880131579,0.985714286,0.898837209,0.649519231,7875
中部地区,0.826875,0.887043011,0.922897196,0.654938272,0.625,224
中部地区,0.745528455,0.76146789,0.905,0.693333333,0.634302326,7798
中部地区,0.912448133,0.902074468,0.912772277,0.84279661,0.895789474,345
中部地区,0.851,0.845,0.598695652,0.591735537,0.763030303,800
中部地区,0.84591195,0.776235955,0.8625,0.748717949,0.688444444,2430
中部地区,0.843537415,0.887093596,0.9,0.889338235,0.879032258,186
中部地区,0.780555556,0.922827225,0.789189189,0.772972973,0.763779528,4923
中部地区,0.8,0.68,0.916666667,0.833333333,0.5,738
中部地区,0.876525822,0.750666667,0.898319328,0.665942029,0.666863905,3819
中部地区,0.58875,0.656075949,0.873606557,0.871914894,0.408429119,169
中部地区,0.761290323,0.737185185,0.8390625,0.759016393,0.552488688,2779
中部地区,0.831404959,0.872679426,0.734146341,0.5685,0.914018692,3773
中部地区,0.85969697,0.698009479,0.87704918,0.902777778,0.635248042,2999
中部地区,0.872297297,0.713571429,0.858166667,0.642424242,0.656603774,2896
中部地区,0.839534884,0.962608696,0.958666667,0.518181818,0.479166667,4295
中部地区,0.889473684,0.915211268,0.938589744,0.671764706,0.705909091,5521
中部地区,0.867901235,0.890495868,0.851428571,0.810752688,0.692056075,2331
中部地区,0.878205128,0.810114943,0.871962617,0.865753425,0.732388664,1444
中部地区,0.686792453,0.6462,0.546153846,0.67114094,0.666287879,8.34
中部地区,0.812403101,0.895092593,0.942941176,0.54214876,0.53,3766
中部地区,0.871052632,0.826571429,0.880843373,0.783557047,0.627227723,11327
中部地区,0.835542169,0.860935673,0.829032258,0.828248588,0.66440678,4916
中部地区,0.716363636,0.885865385,0.709393939,0.809473684,0.850549451,508
中部地区,0.827741935,0.776483516,0.833617021,0.744370861,0.705583756,6263
中部地区,0.720779221,0.852352941,0.687307692,0.684375,0.292063492,0.05
中部地区,0.767256637,0.860664207,0.8032,0.697802198,0.683466667,2098
中部地区,0.826851852,0.850485437,0.774411765,0.638095238,0.674431818,1334
中部地区,0.881443299,0.833648649,0.821698113,0.829051988,0.710552764,117
中部地区,0.869527897,0.901850534,0.897763158,0.902325581,0.737898089,463
中部地区,0.849302326,0.707604167,0.925686275,0.76039604,0.802991453,676
中部地区,0.862897527,0.821276596,0.888876404,0.819672131,0.65,82
中部地区,0.852258065,0.821730769,0.863442623,0.755504587,0.708040201,1029
中部地区,0.784552846,0.8032,0.829508197,0.751666667,0.689130435,266
中部地区,0.855555556,0.693382353,0.81,0.606363636,0.467532468,526
中部地区,0.822131148,0.8176,0.806363636,0.688813559,0.693478261,428
中部地区,0.871165644,0.789903382,0.873584906,0.853361345,0.577096774,3285
中部地区,0.868656716,0.842211538,0.878409091,0.811328125,0.687922705,2533
中部地区,0.894491525,0.934672489,0.926521739,0.80945122,0.769674185,8004
中部地区,0.78951049,0.773571429,0.907848101,0.690243902,0.67150838,663
中部地区,0.81627907,0.899875519,0.989516129,0.524404762,0.415357143,3449
中部地区,0.848823529,0.945813953,0.74047619,0.731155779,0.629069767,3000
中部地区,0.766292135,0.84158209,0.856565657,0.852303523,0.709541985,30.1
中部地区,0.817894737,0.839704918,0.871,0.890709046,0.839473684,27.9
中部地区,0.879338843,0.955460123,0.936226415,0.892156863,0.702293578,48377
中部地区,0.864516129,0.883109244,0.865121951,0.799378882,0.347826087,32544
中部地区,0.933962264,0.961327434,0.958888889,0.871161049,0.660098522,26097
中部地区,0.828275862,0.887925926,0.931636364,0.715204678,0.554494382,5425
中部地区,0.969847328,0.965182482,0.969741379,0.968562401,0.72109375,60170
中部地区,0,0,0,0,0,0
中部地区,0.923188406,0.972171717,0.926375,0.888148148,0.572014925,56815
中部地区,0.929756098,0.953892617,0.921111111,0.921090909,0.687373737,4973
中部地区,0.945081967,0.977979798,0.9636,0.906956522,0.529775281,1553
中部地区,0.95,0.987559524,0.964827586,0.948684211,0.696825397,32125
中部地区,0.901930502,0.934710744,0.909594595,0.955,0.730810811,43639
中部地区,0.926101695,0.883037037,0.940869565,0.877467811,0.631428571,10429
中部地区,0.945833333,0.981851852,0.967555556,0.945305164,0.730454545,3026
中部地区,0.859482759,0.904673367,0.917391304,0.873544974,0.671966527,5165
中部地区,0.88089172,0.928909091,0.883230769,0.840425532,0.817337461,6505
中部地区,0.9356,0.961144279,0.944153846,0.828015564,0.7,4986
中部地区,0.892156863,0.912369668,0.970243902,0.811295681,0.802970297,12834
中部地区,0.788349515,0.64,0.772325581,0.64159292,0.463225806,664
中部地区,0.9,0.945555556,0.897746479,0.757458564,0.761355932,2810
中部地区,0.713432836,0.626698113,0.7068,0.583478261,0.484615385,484
中部地区,0.632758621,0.795333333,0.833333333,0.648571429,0.603623188,1994
中部地区,0.889655172,0.896792453,0.952962963,0.7525,0.686285714,13252
中部地区,0.850909091,0.934587156,0.912413793,0.827631579,0.41835443,14504
中部地区,0.858823529,0.95965812,0.890181818,0.899459459,0.862291169,9734
中部地区,0.937704918,0.944666667,0.969782609,0.893406593,0.905511811,4635
中部地区,0.926296296,0.98625,0.944915254,0.864965986,0.867216495,2252
中部地区,0.934339623,0.977083333,0.944,0.842801556,0.484913793,13110
中部地区,0.776190476,0.709519231,0.680526316,0.616216216,0.59609375,1006
中部地区,0.805217391,0.812540984,0.8705,0.713450292,0.357317073,703
中部地区,0.842635659,0.914829545,0.861276596,0.814814815,0.559,5692
中部地区,0.777570093,0.790479452,0.733333333,0.699337748,0.737735849,194
中部地区,0.8,0.846444444,0.8295,0.480232558,0.366666667,3656
中部地区,0.941463415,0.987598253,0.9456,0.903305785,0.911827957,5446
中部地区,0.90199005,0.833245033,0.918192771,0.85755814,0.578571429,3350
中部地区,0.862676056,0.89704918,0.911851852,0.595266272,0.700581395,494
中部地区,0.808333333,0.898548387,0.94125,0.532885906,0.557241379,13278
中部地区,0.86375,0.8304,0.866785714,0.72,0.824045802,4662
中部地区,0.823134328,0.891666667,0.947258065,0.838728324,0.630967742,3233
中部地区,0.85078534,0.921544402,0.835616438,0.752513966,0.658803987,4229
中部地区,0.841125541,0.643699422,0.95,0.704081633,0.528,817
中部地区,0.911728395,0.820368421,0.932741935,0.678911565,0.444843049,970
中部地区,0.890909091,0.887278107,0.9,0.91563786,0.719069767,2521
